epoch,train_loss,val_loss
1,1.8326100037109048,0.3635527115631727
2,1.550380168083999,0.33018326025878963
3,1.467520643756664,0.32023969623069287
4,1.4122202537295747,0.3040207616041901
5,1.334680183400721,0.2871860624492983
6,1.2685033249380215,0.2752268490413081
7,1.2216941009823576,0.26697918226941314
8,1.1870725166682514,0.26096231210678017
9,1.1596731736220842,0.25608120418274893
10,1.1371532167650238,0.252172992155797
11,1.1184896216469369,0.24940735165093955
12,1.1032546197603623,0.24734208481834535
13,1.0914656646865966,0.24455317196503185
14,1.0789863307060412,0.2425801479844769
15,1.0676067215617215,0.24102428631986528
16,1.0580059818710907,0.23944071162264047
17,1.050010352679784,0.2386584398934902
18,1.044275899336371,0.23782528516301354
19,1.0359841933011957,0.23632095667555159
20,1.0265701675791112,0.23545961585770175
21,1.0183769628135018,0.23497268445989028
22,1.010822891164765,0.2336522790270764
23,1.0040586846762447,0.23285157766571657
24,0.9982125399410736,0.2328622494576874
25,0.9927980398738234,0.23156469521675518
26,0.9878255742689618,0.23113117437949154
27,0.9812129452313262,0.23041601958051014
28,0.9742462292390435,0.22950402448663243
29,0.968246527470091,0.22912927157313642
30,0.9624601747726522,0.2280487480435567
31,0.9576055435419935,0.22761401325481956
32,0.9522534887848042,0.22670732053418424
33,0.9474708150499546,0.22710262003996085
34,0.9429069199882628,0.226540333875502
35,0.9368928923742351,0.22630872983204348
36,0.9314046188694393,0.22517875785354483
37,0.9260665707397961,0.22452642799344577
38,0.9210113797409636,0.2239906087066188
39,0.9163019452651802,0.22359001043291937
40,0.9110525057015649,0.22315772143206425
41,0.9059904541974639,0.2230988406596691
42,0.9003730236939977,0.22317228504609865
43,0.895180627994048,0.2225722942016554
44,0.8903942882025655,0.22227245333006324
45,0.8854258958635433,0.2219740787716898
46,0.8801460294525458,0.22130737392518468
47,0.8759047907730292,0.22097987076107123
48,0.8711963923578662,0.22081818041246137
49,0.8659918304127713,0.22032333323803954
50,0.8604765685824483,0.21975656225436227
