epoch,train_loss,val_loss
124,6.20743989944458,6.305823802947998
125,6.242907524108887,6.309327125549316
126,6.191153526306152,6.312051296234131
127,6.240414619445801,6.3130598068237305
128,6.191488742828369,6.3234333992004395
129,6.24269962310791,6.309327125549316
130,6.18142557144165,6.329399585723877
131,6.2448554039001465,6.313535690307617
132,6.248022079467773,6.319682598114014
133,6.309462070465088,6.28533935546875
134,6.317138195037842,6.316553592681885
135,6.234280109405518,6.301257133483887
136,6.254166603088379,6.301538944244385
137,6.2767863273620605,6.279738903045654
138,6.324005126953125,6.306482315063477
139,6.342658519744873,6.310973167419434
140,6.2295942306518555,6.258378982543945
141,6.1936354637146,6.315589427947998
142,6.278303623199463,6.309438228607178
143,6.195776462554932,6.296924114227295
144,6.244516372680664,6.303893566131592
145,6.1536431312561035,6.301089286804199
146,6.192319393157959,6.290358543395996
147,6.22708797454834,6.281350612640381
148,6.310118675231934,6.314037799835205
149,6.201986312866211,6.274936199188232
150,6.1990742683410645,6.297727584838867
151,6.235444068908691,6.300917625427246
152,6.217352867126465,6.303014755249023
153,6.21765661239624,6.302731037139893
154,6.246320724487305,6.294651031494141
155,6.285417556762695,6.288386821746826
156,6.130298614501953,6.289469242095947
157,6.203279972076416,6.2845964431762695
158,6.231839656829834,6.298237323760986
159,6.226465225219727,6.293905258178711
160,6.253775119781494,6.292984485626221
161,6.2435455322265625,6.306077003479004
162,6.147451877593994,6.2782063484191895
163,6.217218399047852,6.298470973968506
164,6.2138800621032715,6.2728705406188965
165,6.274482250213623,6.27677583694458
166,6.224939346313477,6.278731822967529
167,6.266348838806152,6.282578468322754
168,6.146656513214111,6.2999467849731445
169,6.167637348175049,6.293432712554932
170,6.15822172164917,6.261602401733398
171,6.310595989227295,6.265758514404297
172,6.182300567626953,6.298549652099609
173,6.2031683921813965,6.29811429977417
174,6.25817346572876,6.285619258880615
175,6.222158908843994,6.253301620483398
176,6.222468852996826,6.266312599182129
177,6.213387489318848,6.270293235778809
178,6.231854438781738,6.287882328033447
179,6.201993942260742,6.285705089569092
180,6.26730489730835,6.2824625968933105
181,6.202431678771973,6.298417568206787
182,6.2737836837768555,6.294125556945801
183,6.226090908050537,6.270766258239746
184,6.150389671325684,6.291552543640137
185,6.2041120529174805,6.296358108520508
186,6.188180923461914,6.237036228179932
187,6.2791948318481445,6.274107456207275
188,6.1729888916015625,6.270718574523926
189,6.123363494873047,6.290924549102783
190,6.171828746795654,6.263455390930176
191,6.130396842956543,6.260065078735352
192,6.185529708862305,6.270986557006836
193,6.260896682739258,6.2915849685668945
194,6.2017693519592285,6.266714572906494
195,6.177412033081055,6.292863368988037
196,6.267538070678711,6.2947916984558105
197,6.124634742736816,6.281877040863037
198,6.1775383949279785,6.283734321594238
199,6.202524185180664,6.28597354888916
200,6.2045769691467285,6.292096138000488
201,6.237172603607178,6.266857624053955
202,6.1732635498046875,6.262049674987793
203,6.22802734375,6.265146255493164
204,6.250631809234619,6.279048919677734
205,6.202856540679932,6.288712024688721
206,6.207636833190918,6.304858684539795
207,6.259334087371826,6.288003444671631
208,6.187026500701904,6.2752814292907715
209,6.234203815460205,6.276447296142578
210,6.225406169891357,6.2797651290893555
211,6.207905292510986,6.274503707885742
212,6.228388786315918,6.287607192993164
213,6.182340145111084,6.262007713317871
214,6.287246227264404,6.270247459411621
215,6.223911762237549,6.255203723907471
216,6.173410892486572,6.275951385498047
217,6.096402168273926,6.268551826477051
218,6.287461757659912,6.291057586669922
219,6.2199931144714355,6.290762901306152
220,6.201663017272949,6.267462253570557
221,6.2497735023498535,6.279666423797607
222,6.263326168060303,6.251568794250488
223,6.1815361976623535,6.268479347229004
224,6.215228080749512,6.235671520233154
225,6.257771968841553,6.266048431396484
226,6.239169597625732,6.271450996398926
227,6.249745845794678,6.280163764953613
228,6.217020034790039,6.270796298980713
229,6.288686275482178,6.263925552368164
230,6.2249436378479,6.276974201202393
231,6.140265464782715,6.283911228179932
232,6.178674697875977,6.256392955780029
233,6.304224491119385,6.2720818519592285
234,6.227851867675781,6.299191951751709
235,6.15792179107666,6.265066146850586
236,6.242631435394287,6.262894153594971
237,6.216890335083008,6.287808418273926
238,6.303806781768799,6.263096809387207
239,6.209072113037109,6.279822826385498
240,6.217968463897705,6.292040824890137
241,6.20374059677124,6.278188705444336
242,6.193017482757568,6.280600070953369
243,6.179925918579102,6.285568714141846
244,6.230868339538574,6.2673234939575195
245,6.236930847167969,6.287222385406494
246,6.1623616218566895,6.275751113891602
247,6.223366737365723,6.257879257202148
248,6.113653659820557,6.2603325843811035
249,6.14910888671875,6.291193962097168
250,6.188594341278076,6.273204803466797
251,6.221756458282471,6.278979778289795
252,6.216373443603516,6.2675652503967285
253,6.194427013397217,6.289297103881836
254,6.136466026306152,6.282098293304443
255,6.232763767242432,6.255958080291748
256,6.1657538414001465,6.270237445831299
257,6.265458583831787,6.256742477416992
258,6.185758590698242,6.276475429534912
259,6.174953937530518,6.254003524780273
260,6.21643590927124,6.252913475036621
261,6.2395830154418945,6.276590824127197
262,6.245140552520752,6.280882358551025
263,6.151173114776611,6.268979072570801
264,6.229372978210449,6.27319860458374
265,6.135280609130859,6.262765884399414
266,6.194656848907471,6.257539749145508
267,6.127023696899414,6.282723426818848
268,6.165521621704102,6.267382621765137
269,6.1939921379089355,6.286128044128418
270,6.2348761558532715,6.279962539672852
271,6.200578212738037,6.242831707000732
272,6.266676902770996,6.282236099243164
273,6.200958728790283,6.261778354644775
274,6.189504146575928,6.258969306945801
275,6.186209201812744,6.248982906341553
276,6.227701663970947,6.253433704376221
277,6.150083541870117,6.266373634338379
278,6.2181596755981445,6.271695613861084
279,6.158775806427002,6.289045333862305
280,6.234499454498291,6.263716220855713
281,6.140069961547852,6.27997350692749
282,6.211172103881836,6.268846035003662
283,6.157909393310547,6.27847146987915
284,6.215677738189697,6.253206253051758
285,6.193088054656982,6.273146629333496
286,6.206051349639893,6.287796974182129
287,6.2123517990112305,6.265888214111328
288,6.2252116203308105,6.269457817077637
289,6.229398727416992,6.269439697265625
290,6.212418556213379,6.255458354949951
291,6.196028709411621,6.259685039520264
292,6.1992645263671875,6.270079135894775
293,6.191015720367432,6.253439426422119
294,6.172325611114502,6.286431312561035
295,6.173900127410889,6.272235870361328
296,6.193621635437012,6.246281147003174
297,6.154871940612793,6.269280910491943
298,6.1335015296936035,6.26124906539917
299,6.244217872619629,6.257828235626221
300,6.161921977996826,6.284820556640625
301,6.238851070404053,6.2660040855407715
302,6.185688495635986,6.2754130363464355
303,6.2995219230651855,6.255780220031738
304,6.113451957702637,6.27850866317749
305,6.08769416809082,6.277180194854736
306,6.212503433227539,6.283002853393555
307,6.167907238006592,6.28988790512085
308,6.216792583465576,6.259129047393799
309,6.124260902404785,6.252659320831299
310,6.135107040405273,6.252723693847656
311,6.150815010070801,6.247323036193848
312,6.205636978149414,6.276870250701904
313,6.212813377380371,6.237637519836426
314,6.2478861808776855,6.280921459197998
315,6.1653594970703125,6.238195419311523
316,6.168309688568115,6.266292095184326
317,6.192426681518555,6.248384475708008
318,6.201143741607666,6.267719268798828
319,6.156666278839111,6.272708415985107
320,6.219655513763428,6.260206699371338
321,6.122188091278076,6.2706618309021
322,6.24367618560791,6.27755880355835
323,6.182214736938477,6.255522727966309
324,6.281849384307861,6.270434379577637
325,6.195479393005371,6.249389171600342
326,6.261404991149902,6.27972936630249
327,6.203914642333984,6.25095272064209
328,6.172191619873047,6.270682334899902
329,6.223906517028809,6.227780818939209
330,6.171449184417725,6.261033535003662
331,6.206689357757568,6.277023792266846
332,6.216576099395752,6.271050930023193
333,6.191783905029297,6.258957862854004
334,6.167465686798096,6.267062664031982
335,6.197342872619629,6.272160530090332
336,6.147378444671631,6.257186412811279
337,6.198492527008057,6.2509260177612305
338,6.137484073638916,6.267112731933594
339,6.147346019744873,6.261819839477539
340,6.228489398956299,6.273064613342285
341,6.177618503570557,6.270925045013428
342,6.130373477935791,6.243453025817871
343,6.23664665222168,6.276577472686768
344,6.215578556060791,6.253059387207031
345,6.276367664337158,6.269608974456787
346,6.146153926849365,6.252790927886963
347,6.197980880737305,6.281618595123291
348,6.248737812042236,6.271515369415283
349,6.202202796936035,6.275441646575928
350,6.238661766052246,6.297136306762695
351,6.167756080627441,6.223006725311279
352,6.186929225921631,6.234938621520996
353,6.176085948944092,6.26431131362915
354,6.226794242858887,6.267634391784668
355,6.197904109954834,6.26328182220459
356,6.197173595428467,6.277460098266602
357,6.155693531036377,6.248960494995117
358,6.193903923034668,6.27167272567749
359,6.123336315155029,6.259758949279785
360,6.180146217346191,6.273526191711426
361,6.129729747772217,6.271424770355225
362,6.173342704772949,6.259562969207764
363,6.21837854385376,6.275460720062256
364,6.136489391326904,6.262157440185547
365,6.088975429534912,6.235348701477051
366,6.1743693351745605,6.270744323730469
367,6.1389336585998535,6.270934104919434
368,6.224461078643799,6.249063014984131
369,6.154772758483887,6.240020275115967
370,6.199892044067383,6.27645206451416
371,6.209530353546143,6.263553619384766
372,6.248036861419678,6.255436420440674
373,6.196509838104248,6.256683826446533
374,6.244814395904541,6.253456115722656
375,6.193209171295166,6.282793045043945
376,6.211672306060791,6.286487102508545
377,6.17410135269165,6.260478496551514
378,6.248917102813721,6.268004894256592
379,6.095981121063232,6.2840447425842285
380,6.173168182373047,6.280721664428711
381,6.217867374420166,6.265457630157471
382,6.1056084632873535,6.2750773429870605
383,6.150313854217529,6.258615016937256
384,6.186227321624756,6.2647705078125
385,6.209898948669434,6.252481937408447
386,6.218595504760742,6.279764175415039
387,6.211797714233398,6.276954174041748
388,6.229255199432373,6.267399787902832
389,6.142669200897217,6.263113498687744
390,6.175073146820068,6.261099815368652
391,6.223737716674805,6.280462741851807
392,6.187497138977051,6.269026279449463
393,6.2389092445373535,6.255550861358643
394,6.175440311431885,6.282388210296631
395,6.290975570678711,6.276412010192871
396,6.207542419433594,6.278756618499756
397,6.244704723358154,6.259332180023193
398,6.193731307983398,6.261125564575195
399,6.160937786102295,6.277595043182373
400,6.233217239379883,6.273246765136719
401,6.22998571395874,6.277376651763916
402,6.216386318206787,6.245447635650635
403,6.1965436935424805,6.272331237792969
404,6.199086666107178,6.272326946258545
405,6.212709903717041,6.284439563751221
406,6.1646342277526855,6.2774128913879395
407,6.1403374671936035,6.269711971282959
408,6.187939167022705,6.260429859161377
409,6.165813446044922,6.252927780151367
410,6.251794815063477,6.268563270568848
411,6.235045433044434,6.27827787399292
412,6.124266147613525,6.275256633758545
413,6.179858207702637,6.262020111083984
414,6.182270526885986,6.24105978012085
415,6.234862804412842,6.295226573944092
416,6.1544189453125,6.259317874908447
417,6.199024200439453,6.26054573059082
418,6.1311564445495605,6.263347148895264
419,6.249289512634277,6.276122093200684
420,6.220537185668945,6.2618632316589355
421,6.1693434715271,6.261697769165039
422,6.170854568481445,6.283280849456787
423,6.190733432769775,6.283231258392334
424,6.222787857055664,6.271541595458984
425,6.134082794189453,6.262343406677246
426,6.2050251960754395,6.262606620788574
427,6.143272876739502,6.257637023925781
428,6.201385021209717,6.275758266448975
429,6.157601356506348,6.274045944213867
430,6.184230327606201,6.279755592346191
431,6.19992733001709,6.243585586547852
432,6.211714744567871,6.2832932472229
433,6.1655707359313965,6.274196147918701
434,6.159756660461426,6.264435768127441
435,6.192209720611572,6.245685577392578
436,6.208399772644043,6.26749849319458
437,6.151988983154297,6.2645487785339355
438,6.195170879364014,6.240220546722412
439,6.1723103523254395,6.264779090881348
440,6.166772842407227,6.273463249206543
441,6.153620719909668,6.2732157707214355
442,6.267134189605713,6.269040107727051
443,6.170550346374512,6.259848594665527
444,6.194508075714111,6.292121887207031
445,6.21293306350708,6.25779914855957
446,6.156245708465576,6.273340225219727
447,6.160262107849121,6.258670330047607
448,6.233664512634277,6.245068073272705
449,6.12646484375,6.233849048614502
450,6.219028472900391,6.242273330688477
451,6.200442314147949,6.276689052581787
452,6.205601692199707,6.288280963897705
453,6.243953227996826,6.24329948425293
454,6.162769317626953,6.277215480804443
455,6.206188678741455,6.234683036804199
456,6.280284881591797,6.261965274810791
457,6.274725437164307,6.253717422485352
458,6.150964260101318,6.25661563873291
459,6.200815200805664,6.289907455444336
460,6.208591461181641,6.267527103424072
461,6.168466567993164,6.2756571769714355
462,6.119351863861084,6.266148567199707
463,6.175661563873291,6.246287822723389
464,6.193584442138672,6.260988235473633
465,6.223114490509033,6.27203369140625
466,6.1815314292907715,6.257430553436279
467,6.198936939239502,6.2719831466674805
468,6.180744171142578,6.260544776916504
469,6.229992866516113,6.26943826675415
470,6.1621413230896,6.246034622192383
471,6.208616256713867,6.257420539855957
472,6.209746837615967,6.259200572967529
473,6.162580966949463,6.2721452713012695
474,6.258751392364502,6.26681661605835
475,6.162737846374512,6.2603349685668945
476,6.202054977416992,6.254465103149414
477,6.124298572540283,6.247560501098633
478,6.147511005401611,6.281466007232666
479,6.1989288330078125,6.253339767456055
480,6.251513957977295,6.266458988189697
481,6.152116298675537,6.250374794006348
482,6.237276554107666,6.279898166656494
483,6.161535263061523,6.255504131317139
484,6.179392337799072,6.271718502044678
485,6.158294677734375,6.275551795959473
486,6.120450019836426,6.256041526794434
487,6.200184345245361,6.281682968139648
488,6.262662887573242,6.275295734405518
489,6.197410583496094,6.2647528648376465
490,6.139884948730469,6.222123622894287
491,6.206342697143555,6.259575366973877
