epoch,train_loss
168,10.161481857299805
169,10.162484169006348
170,10.160955429077148
171,10.163637161254885
172,10.157705307006836
173,10.153600692749023
174,10.159071922302246
175,10.151147842407228
176,10.15739631652832
177,10.154022216796877
178,10.14824676513672
179,10.151466369628906
180,10.144852638244627
181,10.150575637817385
182,10.14223289489746
183,10.141589164733888
184,10.140180587768556
185,10.145770072937012
186,10.135452270507812
187,10.135509490966797
188,10.127555847167969
189,10.125320434570312
190,10.128284454345703
191,10.12116241455078
192,10.118135452270508
193,10.120027542114258
194,10.118377685546877
195,10.118066787719728
196,10.111572265625
197,10.104520797729492
198,10.103996276855469
199,10.101592063903809
200,10.095890045166016
201,10.09043788909912
202,10.08009910583496
203,10.073193550109863
204,10.086721420288086
205,10.065272331237791
206,10.070378303527832
207,10.062006950378418
208,10.062286376953123
209,10.055973052978516
210,10.04369068145752
211,10.040243148803713
212,10.032354354858398
213,10.03408432006836
214,10.02252197265625
215,10.012818336486816
216,10.006234169006348
217,9.987213134765623
218,9.989145278930664
219,9.968186378479004
220,9.969179153442385
221,9.959674835205078
222,9.948321342468262
223,9.942115783691406
224,9.93134593963623
225,9.91619873046875
226,9.90874481201172
227,9.895014762878418
228,9.866933822631836
229,9.864004135131836
230,9.847917556762695
231,9.824921607971191
232,9.81556797027588
233,9.79777717590332
234,9.768919944763184
235,9.750597953796388
236,9.738472938537598
237,9.71658420562744
238,9.68326187133789
239,9.68432331085205
240,9.637203216552734
241,9.62944793701172
242,9.608879089355469
243,9.583105087280272
244,9.545998573303224
245,9.51163387298584
246,9.505615234375
247,9.469892501831056
248,9.452993392944336
249,9.431758880615234
250,9.413408279418944
251,9.378419876098633
252,9.357450485229492
253,9.329113960266112
254,9.294658660888672
255,9.273794174194336
256,9.257615089416504
257,9.24205493927002
258,9.20744514465332
259,9.17675495147705
260,9.171381950378418
261,9.13846206665039
262,9.14283847808838
263,9.116668701171877
264,9.08947467803955
265,9.07765007019043
266,9.060449600219728
267,9.044475555419922
268,9.0039644241333
269,9.01825714111328
270,8.97265625
271,8.967860221862793
272,8.94455623626709
273,8.924416542053223
274,8.929947853088379
275,8.912514686584473
276,8.875664710998535
277,8.844549179077148
278,8.874839782714844
279,8.82568073272705
280,8.825746536254883
281,8.781319618225098
282,8.787063598632812
283,8.774209022521973
284,8.736705780029297
285,8.711114883422852
286,8.716142654418945
287,8.669168472290039
288,8.676589965820312
289,8.657461166381836
290,8.6338529586792
291,8.640127182006836
292,8.605507850646973
293,8.606864929199219
294,8.561640739440918
295,8.578112602233887
296,8.535840034484863
297,8.527125358581543
298,8.509068489074707
299,8.494820594787598
300,8.502267837524414
301,8.465063095092773
302,8.44330883026123
303,8.413864135742188
304,8.400476455688477
305,8.413655281066895
306,8.363948822021484
307,8.349689483642578
308,8.342743873596191
309,8.325235366821289
310,8.30661678314209
311,8.28265380859375
312,8.281429290771484
313,8.237539291381836
314,8.235898971557617
315,8.238090515136719
316,8.197778701782227
317,8.176570892333984
318,8.139108657836914
319,8.13155746459961
320,8.122061729431152
321,8.09090518951416
322,8.081933975219727
323,8.083311080932617
324,8.041508674621582
325,8.026838302612305
326,7.999880313873291
327,7.97373104095459
328,7.975554466247559
329,7.944815158843994
330,7.924862861633301
331,7.909737586975098
332,7.889312267303467
333,7.888376235961914
334,7.844766616821289
335,7.825912952423096
336,7.81587028503418
337,7.803239822387695
338,7.781035423278809
339,7.757513523101807
340,7.736875057220459
341,7.697210788726807
342,7.696274757385254
343,7.700694561004639
344,7.675238132476807
345,7.652230262756348
346,7.633346080780029
347,7.585078239440918
348,7.546162128448486
349,7.554637908935547
350,7.548336982727051
351,7.517681121826172
352,7.497115135192871
353,7.484013080596924
354,7.455908298492432
355,7.462863922119141
356,7.422905921936035
357,7.403578281402588
358,7.394571304321289
359,7.37641716003418
360,7.361432075500488
361,7.334871768951416
362,7.311747074127197
363,7.256298542022705
364,7.279473304748535
365,7.262855529785156
366,7.188971042633057
367,7.178773880004883
368,7.191739082336426
369,7.152176856994629
370,7.1208271980285645
371,7.109319686889648
372,7.0689568519592285
373,7.095860481262207
374,7.079257488250732
375,7.063281059265137
376,7.014032363891602
377,6.991796016693115
378,7.011360168457031
379,6.96744441986084
380,6.963145732879639
381,6.961484909057617
382,6.945844650268555
383,6.889915943145752
384,6.881869792938232
385,6.903012275695801
386,6.853950500488281
387,6.823482036590576
388,6.8271942138671875
389,6.836587905883789
390,6.818484783172607
391,6.722769737243652
392,6.7525787353515625
393,6.756567001342773
394,6.709356784820557
395,6.738471031188965
396,6.676843643188477
397,6.647414207458496
398,6.652002334594727
399,6.6674933433532715
400,6.648143768310547
401,6.629809379577637
402,6.622725486755371
403,6.607483386993408
404,6.577258110046387
405,6.5433478355407715
406,6.543840408325195
407,6.580905914306641
408,6.516118049621582
409,6.496054172515869
410,6.483990669250488
411,6.472890853881836
412,6.506222724914551
413,6.483361721038818
414,6.465335369110107
415,6.438542366027832
416,6.446623802185059
417,6.43688440322876
418,6.424760341644287
419,6.394835948944092
420,6.422220230102539
421,6.457603454589844
422,6.435697555541992
423,6.379961967468262
424,6.411555290222168
425,6.393906593322754
426,6.397709846496582
427,6.388388633728027
428,6.388792991638184
429,6.308562278747559
430,6.341253280639648
431,6.360994338989258
432,6.360899925231934
433,6.334759712219238
434,6.337487697601318
435,6.3365678787231445
436,6.287136077880859
437,6.332176208496094
438,6.278445243835449
439,6.273987293243408
440,6.291895389556885
441,6.235498428344727
442,6.2882795333862305
443,6.256542682647705
444,6.2585129737854
445,6.244039058685303
446,6.230437755584717
447,6.2107415199279785
448,6.21454381942749
449,6.193373203277588
450,6.177918434143066
451,6.158478736877441
452,6.163909435272217
453,6.135035514831543
454,6.1323041915893555
455,6.160233974456787
456,6.098552703857422
457,6.127289295196533
458,6.066533088684082
459,6.093770503997803
460,6.0690107345581055
461,6.05379056930542
462,6.061101913452148
463,6.029320240020752
464,6.062796592712402
465,5.995293140411377
466,5.982136249542236
467,6.003584384918213
468,6.0214362144470215
469,5.967454433441162
470,6.001824855804443
471,5.963739395141602
472,5.915137767791748
473,5.942278861999512
474,5.945384979248047
475,5.936673164367676
476,5.915612697601318
477,5.923512935638428
478,5.901902198791504
479,5.898945331573486
480,5.850905418395996
481,5.804628849029541
482,5.838630676269531
483,5.845731258392334
484,5.8367018699646
485,5.778903484344482
486,5.839221477508545
487,5.812716960906982
488,5.774313449859619
489,5.704273223876953
490,5.739351272583008
491,5.740159511566162
492,5.762726783752441
493,5.7620673179626465
494,5.736618518829346
495,5.700802803039551
496,5.688230991363525
497,5.6448750495910645
498,5.636783599853516
499,5.700554847717285
500,5.638852119445801
501,5.569945335388184
502,5.6190667152404785
503,5.631492614746094
504,5.606252193450928
505,5.590724468231201
506,5.555753707885742
507,5.588537216186523
508,5.592254638671875
509,5.587023735046387
510,5.539481163024902
511,5.502485275268555
512,5.584984302520752
513,5.582154750823975
514,5.56331729888916
515,5.610421657562256
516,5.546732425689697
517,5.50516939163208
518,5.502199172973633
519,5.514557838439941
520,5.489543914794922
521,5.505115985870361
522,5.485509872436523
523,5.480220794677734
524,5.3824543952941895
525,5.414450645446777
526,5.405821800231934
527,5.405035018920898
528,5.345074653625488
529,5.402894973754883
530,5.3916239738464355
531,5.431666374206543
532,5.393327713012695
533,5.451781272888184
534,5.399190425872803
535,5.330132484436035
536,5.330313205718994
537,5.330700397491455
538,5.312566757202148
539,5.342580318450928
540,5.315007209777832
541,5.382096290588379
542,5.356895923614502
543,5.358602046966553
544,5.311746597290039
545,5.331906795501709
546,5.267443656921387
547,5.265561580657959
548,5.280629634857178
549,5.289638519287109
550,5.262753963470459
551,5.2474141120910645
552,5.272561073303223
553,5.240215301513672
554,5.227147579193115
555,5.218362808227539
556,5.196764945983887
557,5.2199296951293945
558,5.2385053634643555
559,5.286933898925781
560,5.246686935424805
561,5.270872592926025
562,5.19424295425415
563,5.178401947021484
564,5.228832244873047
565,5.183018684387207
566,5.250950813293457
567,5.170213222503662
568,5.167017936706543
569,5.113234043121338
570,5.196473121643066
571,5.170240879058838
572,5.133022785186768
573,5.154886245727539
574,5.138120651245117
575,5.12230110168457
576,5.109487056732178
577,5.131783962249756
578,5.042164325714111
579,5.093845844268799
580,5.045511722564697
581,5.06917667388916
582,5.116311550140381
583,5.085323333740234
584,5.043272972106934
585,5.0852484703063965
586,5.049280166625977
587,5.121100425720215
588,5.0862627029418945
589,5.077417373657227
590,5.021668434143066
591,5.0548882484436035
592,5.04459285736084
593,5.013039588928223
594,5.022365570068359
595,5.05039644241333
596,5.024509906768799
597,4.9696125984191895
598,5.025618553161621
599,5.021853923797607
600,4.975348472595215
601,5.002001762390137
602,5.001916885375977
603,5.080738067626953
604,5.018328666687012
605,4.955211639404297
606,5.0013885498046875
607,4.977114677429199
608,4.956673622131348
609,4.94612455368042
610,4.944601058959961
611,5.060171127319336
612,4.926516056060791
613,4.9124650955200195
614,5.052962303161621
615,4.934171676635742
616,4.968064308166504
617,4.953470706939697
618,4.896895885467529
619,4.9618377685546875
620,4.91692590713501
621,4.936107158660889
622,4.993699073791504
623,4.904131889343262
624,4.917072772979736
625,4.951735496520996
626,4.895697116851807
627,4.945562839508057
628,4.929235458374023
629,4.946018218994141
630,4.899058818817139
631,4.873110771179199
632,4.914210796356201
633,4.890891075134277
634,4.9283599853515625
635,4.863901138305664
636,4.908292770385742
637,4.903357028961182
638,4.9257683753967285
639,4.863544940948486
640,4.828895568847656
641,4.821386337280273
642,4.8298563957214355
643,4.824089527130127
644,4.833240509033203
645,4.825531005859375
646,4.831244468688965
647,4.861483573913574
648,4.861868381500244
649,4.7991461753845215
650,4.804037570953369
651,4.827378273010254
652,4.796694278717041
653,4.8558855056762695
654,4.837761878967285
655,4.794968128204346
656,4.817009925842285
657,4.80376672744751
658,4.842711448669434
659,4.731928825378418
660,4.8308634757995605
661,4.796384811401367
662,4.854272365570068
663,4.810141563415527
664,4.797776699066162
665,4.752865314483643
666,4.765337944030762
667,4.786527156829834
668,4.77002477645874
669,4.74153995513916
670,4.746953010559082
671,4.749518871307373
672,4.766695976257324
673,4.794992923736572
674,4.749539375305176
675,4.763815402984619
676,4.741352081298828
677,4.7585039138793945
678,4.782107353210449
679,4.790544033050537
680,4.701373100280762
681,4.788625240325928
682,4.875392913818359
683,4.717982769012451
684,4.718337535858154
685,4.728930950164795
686,4.752188682556152
687,4.73881196975708
688,4.747086524963379
689,4.719286918640137
690,4.7073774337768555
691,4.758784770965576
692,4.70479679107666
693,4.657853126525879
694,4.689536094665527
695,4.659768581390381
696,4.709179878234863
697,4.755107879638672
698,4.699625492095947
699,4.711772441864014
700,4.693853378295898
701,4.657434463500977
702,4.685303688049316
703,4.690436363220215
704,4.67114782333374
705,4.7581939697265625
706,4.714512825012207
707,4.6464457511901855
708,4.626815319061279
709,4.700942516326904
710,4.662883281707764
711,4.7115678787231445
712,4.62715482711792
713,4.680145263671875
714,4.731327056884766
715,4.665687561035156
716,4.6707844734191895
717,4.658494472503662
718,4.579007625579834
719,4.598601818084717
720,4.66373348236084
721,4.709682941436768
722,4.634221076965332
723,4.641420364379883
724,4.5541462898254395
725,4.703220367431641
726,4.611881256103516
727,4.639263153076172
728,4.604043006896973
729,4.568182945251465
730,4.561280727386475
731,4.570559978485107
732,4.613497257232666
733,4.6770243644714355
734,4.568056106567383
735,4.609687805175781
736,4.603170871734619
737,4.539536476135254
738,4.561787128448486
739,4.587263107299805
740,4.564309597015381
741,4.6560235023498535
742,4.582473278045654
743,4.6197896003723145
744,4.573195934295654
745,4.561145782470703
746,4.574769496917725
747,4.586469650268555
748,4.605755805969238
749,4.567584991455078
750,4.501908302307129
751,4.5627617835998535
752,4.567484378814697
753,4.579102516174316
754,4.529414176940918
755,4.550532341003418
756,4.612520694732666
757,4.506711959838867
758,4.541679382324219
759,4.543848991394043
760,4.530892848968506
761,4.56711483001709
762,4.561559677124023
763,4.556604862213135
764,4.488525867462158
765,4.494314193725586
766,4.539984703063965
767,4.525537490844727
768,4.512981414794922
769,4.531740188598633
770,4.535594940185547
771,4.486595153808594
772,4.54044771194458
773,4.480840682983398
774,4.539422512054443
775,4.531662940979004
776,4.486818790435791
777,4.508315563201904
778,4.4124627113342285
779,4.484619617462158
780,4.496568202972412
781,4.466630458831787
782,4.507549285888672
783,4.472846031188965
784,4.501110553741455
785,4.48585844039917
786,4.46764612197876
787,4.4227519035339355
788,4.483956813812256
789,4.45395565032959
790,4.467000484466553
791,4.420090675354004
792,4.433196067810059
793,4.445016384124756
794,4.461086273193359
795,4.4407196044921875
796,4.440487861633301
797,4.463067531585693
798,4.4397382736206055
799,4.461239337921143
800,4.45388126373291
801,4.442764759063721
802,4.427056789398193
803,4.471490859985352
804,4.440425872802734
805,4.396740913391113
806,4.418338775634766
807,4.363498210906982
808,4.4485859870910645
809,4.386148452758789
810,4.376138210296631
811,4.404563903808594
812,4.394965171813965
813,4.436169624328613
814,4.425521373748779
815,4.44357442855835
816,4.436124801635742
817,4.365627288818359
818,4.393491744995117
819,4.35286283493042
820,4.460075855255127
821,4.4485859870910645
822,4.395875930786133
823,4.412458419799805
824,4.363326072692871
825,4.4025139808654785
826,4.364228248596191
827,4.343379974365234
828,4.381234169006348
829,4.395750522613525
830,4.379272937774658
831,4.379560947418213
832,4.326233863830566
833,4.3575592041015625
834,4.393423080444336
835,4.340959072113037
836,4.368548393249512
837,4.437910079956055
838,4.326835632324219
839,4.337118148803711
840,4.338158130645752
841,4.383594989776611
842,4.338111877441406
843,4.331580638885498
844,4.292327880859375
845,4.274637222290039
846,4.281811237335205
847,4.327544689178467
848,4.332136631011963
849,4.356873512268066
850,4.322658061981201
851,4.353769779205322
852,4.279560565948486
853,4.352153778076172
854,4.322117328643799
855,4.320400238037109
856,4.277069091796875
857,4.289311408996582
858,4.258456707000732
859,4.275959014892578
860,4.290092468261719
861,4.320556640625
862,4.2992095947265625
863,4.309113502502441
864,4.339012622833252
865,4.328397750854492
866,4.321361064910889
867,4.298186302185059
868,4.235911846160889
869,4.278796672821045
870,4.24527645111084
871,4.252069473266602
872,4.272436141967773
873,4.304481029510498
874,4.254591464996338
875,4.234128952026367
876,4.264390468597412
877,4.245537757873535
878,4.257517337799072
879,4.261162281036377
880,4.239068508148193
881,4.213851451873779
882,4.271755695343018
883,4.237795829772949
884,4.262078285217285
885,4.177997589111328
886,4.189702987670898
887,4.223906517028809
888,4.176781177520752
889,4.2549943923950195
890,4.253600120544434
891,4.232429504394531
892,4.24345064163208
893,4.282437324523926
894,4.199290752410889
895,4.253095626831055
896,4.165579319000244
897,4.191249370574951
898,4.229811668395996
899,4.165172100067139
900,4.214842319488525
901,4.173391819000244
902,4.185757637023926
903,4.185330390930176
904,4.21843147277832
905,4.22015380859375
906,4.211322784423828
907,4.180861949920654
908,4.218595027923584
909,4.202274322509766
910,4.183194160461426
911,4.161865234375
912,4.157445907592773
913,4.191387176513672
914,4.160293102264404
915,4.191976547241211
916,4.136289596557617
917,4.158690929412842
918,4.204465389251709
919,4.125898838043213
920,4.142847061157227
921,4.142384052276611
922,4.1768107414245605
923,4.18026065826416
924,4.1079840660095215
925,4.167855739593506
926,4.1432952880859375
927,4.073791027069092
928,4.105188369750977
929,4.175897598266602
930,4.096132755279541
931,4.120240688323975
932,4.108511924743652
933,4.133390426635742
934,4.091075897216797
935,4.114385604858398
936,4.113489627838135
937,4.113997936248779
938,4.14546012878418
939,4.083865642547607
940,4.112839698791504
941,4.081393718719482
942,4.094589710235596
943,4.152008533477783
944,4.123628616333008
945,4.098398208618164
946,4.083397388458252
947,4.106107711791992
948,4.096700668334961
949,4.114315032958984
950,4.10166597366333
951,4.086448669433594
952,4.051792144775391
953,4.080710411071777
954,4.0469441413879395
955,4.063371658325195
956,4.079432487487793
957,4.072834014892578
958,4.101609230041504
959,4.068467617034912
960,4.055973052978516
961,4.0616912841796875
962,4.027559757232666
963,4.0381011962890625
964,4.002706527709961
965,4.049037456512451
966,4.01066780090332
967,4.078729152679443
968,4.032097339630127
969,4.06996488571167
970,4.000819206237793
971,3.9800755977630615
972,4.007121562957764
973,4.038533687591553
974,4.030563831329346
975,4.010363578796387
976,3.965011358261109
977,4.011571407318115
978,4.029452323913574
979,4.003833293914795
980,4.0521016120910645
981,3.9902889728546143
982,3.993463039398194
983,3.9985952377319336
984,3.9839158058166504
985,3.98324203491211
986,4.007731914520264
987,3.981893301010132
988,3.976619243621826
989,3.937838077545166
990,3.970595836639404
991,3.940779209136963
992,3.959907293319702
993,3.976186990737915
994,3.982693910598755
995,3.989421129226685
996,3.968853950500488
997,3.9071080684661865
998,3.954953670501709
999,3.91398811340332
1000,3.909161329269409
1001,3.767301082611084
1002,3.963233232498169
1003,3.9211843013763423
1004,3.9530179500579834
1005,3.929023027420044
1006,3.980036973953247
1007,3.913879632949829
1008,3.8969826698303223
1009,3.888143301010132
1010,3.8882570266723633
1011,3.9123294353485103
1012,3.927607536315918
1013,3.924306154251098
1014,3.941788673400879
1015,3.93189001083374
1016,3.9440224170684814
1017,3.8681960105896
1018,3.921346426010132
1019,3.9399709701538086
1020,3.8825137615203857
1021,3.90142273902893
1022,3.9019598960876465
1023,3.8735032081604
1024,3.8601341247558594
1025,3.856172561645508
1026,3.868931293487549
1027,3.878706216812134
1028,3.889379739761353
1029,3.8335461616516113
1030,3.8872132301330566
1031,3.814997911453247
1032,3.8343470096588135
1033,3.8289291858673096
1034,3.828216791152954
1035,3.853602170944214
1036,3.8447132110595703
1037,3.854462146759033
1038,3.868597507476806
1039,3.8519110679626465
1040,3.833840370178222
1041,3.84672474861145
1042,3.801762342453003
1043,3.835123062133789
1044,3.820403814315796
1045,3.8187918663024902
1046,3.827526092529297
1047,3.80910325050354
1048,3.827203273773194
1049,3.8205573558807377
1050,3.8117058277130127
1051,3.782421827316284
1052,3.791528463363647
1053,3.806622266769409
1054,3.800119638442993
1055,3.7942111492156982
1056,3.81789231300354
1057,3.793283939361572
1058,3.800262212753296
1059,3.761983871459961
1060,3.755235433578491
1061,3.774126291275024
1062,3.819525241851806
1063,3.7706284523010254
1064,3.808395385742187
1065,3.7766404151916504
1066,3.775728464126587
1067,3.780759334564209
1068,3.770563125610352
1069,3.742931604385376
1070,3.7618978023529057
1071,3.720216989517212
1072,3.739663600921631
1073,3.737782716751098
1074,3.711080312728882
1075,3.742907762527466
1076,3.774826049804687
1077,3.7650153636932377
1078,3.7234814167022705
1079,3.764796495437622
1080,3.747101306915283
1081,3.711201906204224
1082,3.758122205734253
1083,3.7137608528137207
1084,3.7081706523895264
1085,3.7373743057250977
1086,3.7087438106536865
1087,3.697568893432617
1088,3.7085132598876953
1089,3.733403205871582
1090,3.7122342586517334
1091,3.722766160964966
1092,3.674964904785156
1093,3.7188212871551514
1094,3.6759262084960938
1095,3.715386867523194
1096,3.701118946075439
1097,3.667388439178467
1098,3.7194883823394775
1099,3.647161722183227
1100,3.682147026062012
1101,3.66816782951355
1102,3.714667558670044
1103,3.664405584335327
1104,3.646212339401245
1105,3.6876320838928223
1106,3.677673816680908
1107,3.682540655136109
1108,3.6490354537963863
1109,3.6562163829803462
1110,3.677322626113891
1111,3.6457834243774414
1112,3.655259132385254
1113,3.662685632705689
1114,3.6342756748199463
1115,3.625048875808716
1116,3.660677671432495
1117,3.661910057067871
1118,3.632645845413208
1119,3.690070629119873
1120,3.622157096862793
1121,3.618767023086548
1122,3.6098792552948
1123,3.62835955619812
1124,3.6020748615264893
1125,3.6387553215026855
1126,3.639992237091065
1127,3.585163831710815
1128,3.563263177871704
1129,3.5695908069610596
1130,3.626455307006836
1131,3.642122745513916
1132,3.589371681213379
1133,3.603847742080689
1134,3.5655500888824463
1135,3.595198631286621
1136,3.5719399452209473
1137,3.5727808475494385
1138,3.6068196296691895
1139,3.6190977096557617
1140,3.5729336738586426
1141,3.5652852058410645
1142,3.5560359954833984
1143,3.587031602859497
1144,3.592952251434326
1145,3.5997469425201416
1146,3.5498101711273193
1147,3.5652031898498535
1148,3.5619912147521973
1149,3.54068660736084
1150,3.569100856781006
1151,3.556694269180298
1152,3.586278200149536
1153,3.5474369525909424
1154,3.526522397994995
1155,3.4987175464630127
1156,3.5595521926879883
1157,3.5473461151123047
1158,3.5411975383758545
1159,3.564211368560791
1160,3.5284905433654785
1161,3.5537314414978027
1162,3.531358480453491
1163,3.604552745819092
1164,3.502007246017456
1165,3.532738447189331
1166,3.484193801879883
1167,3.4841413497924805
1168,3.4335179328918457
1169,3.5308265686035156
1170,3.5624806880950928
1171,3.4822537899017334
1172,3.5171496868133545
1173,3.533024787902832
1174,3.4829294681549072
1175,3.5237622261047363
1176,3.4762067794799805
1177,3.466923475265503
1178,3.4780163764953613
1179,3.478349208831787
1180,3.4825074672698975
1181,3.4772791862487793
1182,3.498735189437866
1183,3.494993209838867
1184,3.4830541610717773
1185,3.4504244327545166
1186,3.471107482910156
1187,3.441981077194214
1188,3.4501142501831055
1189,3.455723762512207
1190,3.4359328746795654
1191,3.4539988040924072
1192,3.455728530883789
1193,3.42224645614624
1194,3.404850482940674
1195,3.418437957763672
1196,3.4300150871276855
1197,3.4273011684417725
1198,3.4422783851623535
1199,3.429620265960694
1200,3.466520309448242
1201,3.3938379287719727
1202,3.401313543319702
1203,3.3918375968933105
1204,3.389234781265259
1205,3.4262802600860596
1206,3.4084136486053467
1207,3.440420627593994
1208,3.4180703163146973
1209,3.4102349281311035
1210,3.396156311035156
1211,3.3796019554138184
1212,3.402515172958374
1213,3.3934078216552734
1214,3.3789241313934326
1215,3.451465129852295
1216,3.320800304412842
1217,3.396005868911743
1218,3.4054558277130127
1219,3.341121196746826
1220,3.3335893154144287
1221,3.355278491973877
1222,3.3875977993011475
1223,3.3494937419891357
1224,3.3878660202026367
1225,3.3626954555511475
1226,3.3378610610961914
1227,3.334409713745117
1228,3.3573734760284424
1229,3.3479197025299072
1230,3.3533051013946533
1231,3.299243450164795
1232,3.349923849105835
1233,3.35188889503479
1234,3.3024160861968994
1235,3.3339359760284424
1236,3.3425536155700684
1237,3.3076093196868896
1238,3.328160285949707
1239,3.3286969661712646
1240,3.295083522796631
1241,3.3550777435302734
1242,3.3267035484313965
1243,3.307703018188477
1244,3.2889106273651123
1245,3.3108088970184326
1246,3.3050312995910645
1247,3.2953903675079346
1248,3.3248813152313232
1249,3.312227725982666
1250,3.271815776824951
1251,3.2736568450927734
1252,3.262703657150269
1253,3.3064165115356445
1254,3.288325071334839
1255,3.2837631702423096
1256,3.263282537460327
1257,3.2605526447296143
1258,3.2917158603668213
1259,3.2472476959228516
1260,3.2692856788635254
1261,3.299004554748535
1262,3.296355962753296
1263,3.2962143421173096
1264,3.2655322551727295
1265,3.2860941886901855
1266,3.249821424484253
1267,3.29085636138916
1268,3.2934048175811768
1269,3.294748067855835
1270,3.2916290760040283
1271,3.2648861408233643
1272,3.2159245014190674
1273,3.231696844100952
1274,3.2458341121673584
1275,3.2246413230895996
1276,3.2291300296783447
1277,3.2448341846466064
1278,3.195442914962769
1279,3.20439076423645
1280,3.237128257751465
1281,3.1976914405822754
1282,3.233879327774048
1283,3.246835708618164
1284,3.189960241317749
1285,3.2283647060394287
1286,3.190754652023315
1287,3.2092604637145996
1288,3.1912620067596436
1289,3.22395920753479
1290,3.207235097885132
1291,3.164070844650269
1292,3.213017225265503
1293,3.152031421661377
1294,3.194437026977539
1295,3.2327520847320557
1296,3.1735153198242188
1297,3.216649293899536
1298,3.186452865600586
1299,3.154616117477417
1300,3.164069890975952
1301,3.1701550483703613
1302,3.1529626846313477
1303,3.1100716590881348
1304,3.169013500213623
1305,3.1283376216888428
1306,3.177379846572876
1307,3.1485486030578613
1308,3.171146869659424
1309,3.16583514213562
1310,3.15277099609375
1311,3.1648190021514893
1312,3.134105443954468
1313,3.069422483444214
1314,3.1282386779785156
1315,3.092364549636841
1316,3.154606819152832
1317,3.150211811065674
1318,3.0856258869171143
1319,3.128875494003296
1320,3.1366477012634277
1321,3.098926067352295
1322,3.1102280616760254
1323,3.0880560874938965
1324,3.1136674880981445
1325,3.1440393924713135
1326,3.118922233581543
1327,3.1101512908935547
1328,3.0913240909576416
1329,3.076183795928955
1330,3.072050094604492
1331,3.1159722805023193
1332,3.0705406665802
1333,3.0563066005706787
1334,3.091024398803711
1335,3.0782675743103027
1336,3.1045033931732178
1337,3.1067421436309814
1338,3.115537405014038
1339,3.102792263031006
1340,3.0767040252685547
1341,3.0568814277648926
1342,3.056599378585815
